Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
2;U Bhaskar;india to remain closed till 3 may economy to open up gradually in lockdown 20 14 april 2020;2020;;;;https://scholar.google.com/scholar?cites=15511127803695078760&as_sdt=2005&sciodt=2007&hl=en;117;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:aB3uVI6YQtcJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;Y Fujita;when should we start the lockdown and how long should it be modern economy 11 1007-1011;2020;;;;https://scholar.google.com/scholar?cites=8784454676426152479&as_sdt=2005&sciodt=2007&hl=en;118;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:H1rmdfym6HkJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;V Srinivasan;covid impact indian economy loses $464 billion on each lockdown day;2020;The Federal. Retrieved on;;;https://scholar.google.com/scholar?cites=9004263277678747868&as_sdt=2005&sciodt=2007&hl=en;119;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:3OAikr6R9XwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;S Wren-Lewis;fear of coronavirus not lockdown is the biggest threat to the uks economy;2020;The Guardian;;;https://scholar.google.com/scholar?cites=6983065369777045851&as_sdt=2005&sciodt=2007&hl=en;120;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:W4HkuPTU6GAJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;U Bhaskar;india to remain closed till 3 may economy to open up gradually in lockdown 20 livemint 14 april 2020;2020;;;;https://scholar.google.com/scholar?cites=15825683586868094446&as_sdt=2005&sciodt=2007&hl=en;121;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:7qUAy18foNsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;LE Economics;great lockdownto rival great depression with 3% hit to global economy says imf| business;2020;The Guardian. Retrieved April;;;https://scholar.google.com/scholar?cites=1473070932648424765&as_sdt=2005&sciodt=2007&hl=en;124;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;
2;P Mohanty;coronavirus lockdown ii how serious could the impact be on indian economy and gdp;2020;Business Today;;;https://scholar.google.com/scholar?cites=17599358373076376682&as_sdt=2005&sciodt=2007&hl=en;125;15.12.2021 06:41;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:apwD5jF7PfQJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;J Leslie, R Hughes;mccurdy ch pacitti c smith j tomlinson d long haul lockdown three scenarios for the impact of coronavirus on the uk economy;2020;VoxEU. org;;;https://scholar.google.com/scholar?cites=9067079722718380558&as_sdt=2005&sciodt=2007&hl=en;126;15.12.2021 06:41;CITATION;;;;;;;;2;200;1;2;1;;;https://scholar.google.com/scholar?q=related:DsLG5ve81H0J:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;VK Rawal;m verma a and pais j2020 covid–19 lockdown impact on agriculture and rural economy;;Society for Social and Economic Research;;;https://scholar.google.com/scholar?cites=3720857293353755547&as_sdt=2005&sciodt=2007&hl=en;113;15.12.2021 06:41;CITATION;;;;;;;;2;0;2;1;;;;
1;O Al Sharif;under nationwide curfew jordanians now ponder economic cost of coronavirus;2020;Al-Monitor, The Pulse of the Middle East [Internet];;;https://scholar.google.com/scholar?cites=16634809749401289614&as_sdt=2005&sciodt=2007&hl=en;7;15.12.2021 07:17;CITATION;;;;;;;;1;100;1;1;1;;;
1;C Fosco, F Zurita;assessing the short-run effects of lockdown policies on economic activity with an application to the santiago metropolitan region chile;2021;Plos one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252938;https://scholar.google.com/scholar?cites=7728521665554936592&as_sdt=2005&sciodt=2007&hl=en;39;15.12.2021 06:59;HTML;;;;;;;;1;100;1;2;1;This paper develops a methodology for the assessment of the short-run effects of lockdown policies on economic activity. The methodology combines labor market data with simulation …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252938;https://scholar.google.com/scholar?q=related:EPNP4oE5QWsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;D Kovács, H Kamill;lockdown effect as anti-covid-19 measure on atmospheric pollutants revealing economic contributions in medium-sized cities 10 urban areas of grand est ;2021;Sustainable Cities and Society;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1309387;https://scholar.google.com/scholar?cites=16597287453956442700&as_sdt=2005&sciodt=2007&hl=en;64;15.12.2021 06:59;;;;;;;;;1;100;1;2;1;This study investigates with Sentinel-5P data the magnitude of the change in the concentration of air pollutants (NO2, HCHO, SO2, O3, CO, and aerosol index) in the air of …;;
1;E Torre, GL Colombo, S Di Matteo, ...;economic impact of covid-19 lockdown on italian nhs focus on diabetes mellitus;2021;ClinicoEconomics …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8213950/;https://scholar.google.com/scholar?cites=15840504126394852134&as_sdt=2005&sciodt=2007&hl=en;75;15.12.2021 06:59;HTML;;;;;;;;1;100;0;4;1;Background In Italy, the adoption of a total lockdown has generated almost total suspension of outpatient visits except for emergencies. Even after lockdown, the pandemic fear created …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8213950/;https://scholar.google.com/scholar?q=related:JuPfjJPG1NsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;SS Bhattacharyya, PV Mandke;  adoption and experience of telemedicine technology services perspectives during coronavirus covid-19 pandemic crisis and associated economic lockdown in ;2021;Journal of Science and Technology …;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/JSTPM-10-2020-0146/full/html;https://scholar.google.com/scholar?cites=12532877340371627431&as_sdt=2005&sciodt=2007&hl=en;81;15.12.2021 06:59;;10.1108/JSTPM-10-2020-0146;;;;;;;1;100;1;2;1;Purpose The purpose of this paper is to study the phenomenon of abrupt shift by both doctors and patients to telemedicine during the coronavirus (COVID-19) pandemic and …;;https://scholar.google.com/scholar?q=related:p61k_om57a0J:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;S Robinson, S Levy, V Hernandez, R Davies, ...;modelling the economic impact of the covid-19 pandemic and lockdown policies a structural simulation model applied to four countries;2021;;gtap.agecon.purdue.edu;https://www.gtap.agecon.purdue.edu/resources/res_display.asp?RecordID=6228;https://scholar.google.com/scholar?cites=18366897273886438035&as_sdt=2005&sciodt=2007&hl=en;144;15.12.2021 06:59;;;;;;;;;1;100;0;5;1;This paper considers different approaches to modelling the economic impact of the Covid-19 pandemic/lockdown shocks. We review different modelling strategies and argue that, given …;;
1;M Coccia;national lockdown to cope with covid-19 pandemic effects contradictory on public health and negative on economic system;2020;;researchsquare.com;https://www.researchsquare.com/article/rs-115665/latest.pdf;https://scholar.google.com/scholar?cites=17820224384096688762&as_sdt=2005&sciodt=2007&hl=en;52;15.12.2021 06:59;PDF;;;;;;;;1;100;1;1;1;One of the policy responses to cope with effects of COVID-19 pandemic in society is the national lockdown applied by many countries worldwide. Literature lacks of studies that …;https://www.researchsquare.com/article/rs-115665/latest.pdf;https://scholar.google.com/scholar?q=related:elrWZ6knTvcJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;AM Sylvan;the great lockdown what to expect when you are expecting an economic crisis;2020;Revista Latinoamericana de …;revistasinvestigacion.lasalle.mx;http://revistasinvestigacion.lasalle.mx/index.php/relais/article/view/2839;https://scholar.google.com/scholar?cites=3149631408663771395&as_sdt=2005&sciodt=2007&hl=en;61;15.12.2021 06:59;;;;;;;;;1;100;1;1;1;As the COVID-19 pandemic has imposed restrictions on mobility all over the world, more and more analysts are referring to this process as the beginning of an unprecedented crisis …;http://revistasinvestigacion.lasalle.mx/index.php/relais/article/download/2839/2709;https://scholar.google.com/scholar?q=related:AznRJhS9tSsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;M Hüther, H Bardt;an economic policy exit strategy from the corona lockdown;2020;Wirtschaftsdienst (Hamburg, Germany: 1949);europepmc.org;https://europepmc.org/article/med/32336804;https://scholar.google.com/scholar?cites=5535995879883323702&as_sdt=2005&sciodt=2007&hl=en;72;15.12.2021 06:59;;;;;;;;;1;100;1;2;1;The fight against the coronavirus pandemic has led to an insulation of social and economic life and will have considerable economic consequences. Important areas of the industry and …;;https://scholar.google.com/scholar?q=related:Nrl4-uvO00wJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;JM Claverie;a scenario to safely ease the covid-19 lockdown while allowing economic recovery;2020;Virologie;igs.cnrs-mrs.fr;https://www.igs.cnrs-mrs.fr/wp-content/uploads/2020/09/vir-316971-45454-a_scenario_English-1.pdf;https://scholar.google.com/scholar?cites=1820705420064006407&as_sdt=2005&sciodt=2007&hl=en;73;15.12.2021 06:59;PDF;;;;;;;;1;100;1;1;1;If they work as expected, the strict containment measures enforced to stop the French Covid-19 epidemic will leave a large proportion of the population “naive” about the SARS-CoV-2 …;https://www.igs.cnrs-mrs.fr/wp-content/uploads/2020/09/vir-316971-45454-a_scenario_English-1.pdf;https://scholar.google.com/scholar?q=related:ByGL2-5xRBkJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;JC Kanmony;health and economic impacts of corona and corona-related lockdown on india;2020;International Journal of Clinical and Experimental …;hillpublisher.com;http://www.hillpublisher.com/UpFile/202007/20200714151652.pdf;https://scholar.google.com/scholar?cites=1298998249759211271&as_sdt=2005&sciodt=2007&hl=en;74;15.12.2021 06:59;PDF;;;;;;;;1;100;1;1;1;Occurrence of pandemics is not new to the world. In the world, four pandemics have occurred recently. They are: Spanish flu (1918), Asian flu (1957), Hong Kong flu (1968), and …;http://www.hillpublisher.com/UpFile/202007/20200714151652.pdf;https://scholar.google.com/scholar?q=related:B3_AmAb4BhIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;C NATARAJAN;socio-economic impact of countrywide lockdown-i on working class in salem district tamil nadu;2020;World;xajzkjdx.cn;https://www.xajzkjdx.cn/gallery/287-april2020.pdf;https://scholar.google.com/scholar?cites=13037018841108798521&as_sdt=2005&sciodt=2007&hl=en;77;15.12.2021 06:59;PDF;;;;;;;;1;100;1;1;1;The Indian economy is considered as a developing market economy. India has the recent experience of demonetization: a sudden, unannounced alteration to our basic economic …;https://www.xajzkjdx.cn/gallery/287-april2020.pdf;https://scholar.google.com/scholar?q=related:OVxdGpDL7LQJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;R Pongou, G Tchuente, JB Tondji;an economic model of health-vs-wealth prioritization during covid-19 optimal lockdown network centrality and segregation;2020;Network Centrality, and …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3695363;https://scholar.google.com/scholar?cites=15497434510135495247&as_sdt=2005&sciodt=2007&hl=en;83;15.12.2021 06:59;;;;;;;;;1;100;0;3;1;We address the problem of finding the optimal lockdown and reopening policy during a pandemic like COVID-19, for a social planner who prioritizes health over short-term wealth …;https://scholarworks.utrgv.edu/cgi/viewcontent.cgi?article=1106&context=ef_fac;https://scholar.google.com/scholar?q=related:T4qB-pPyEdcJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;S Mudombi, G Montmasson-Clair;a case for water and sanitation in south africas post-lockdown economic recovery stimulus package;2020;;cisp.cachefly.net;https://cisp.cachefly.net/assets/articles/attachments/82745_tips_working_paper_water_sanitation_and_post_lockdown_stimulus_package_june_2020.pdf;https://scholar.google.com/scholar?cites=2055123812520223462&as_sdt=2005&sciodt=2007&hl=en;96;15.12.2021 06:59;PDF;;;;;;;;1;100;1;2;1;In the face of COVID-19, the South African government organised the emergency supply of water storage tanks, water trucks and sanitisers to water-stressed communities. As of 29 …;https://cisp.cachefly.net/assets/articles/attachments/82745_tips_working_paper_water_sanitation_and_post_lockdown_stimulus_package_june_2020.pdf;https://scholar.google.com/scholar?q=related:5uK2DjhEhRwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;D De Mel, A Kapilan;facing a second wave of covid-19 in sri lanka economic cost of a lockdown strategy;2020;;archive.veriteresearch.org;https://archive.veriteresearch.org/xmlui/handle/123456789/3147;https://scholar.google.com/scholar?cites=15501524812186018509&as_sdt=2005&sciodt=2007&hl=en;99;15.12.2021 06:59;;;;;;;;;1;100;1;2;1;As of August 2020, Sri Lanka is currently in the post-lockdown stage of the COVID-19 pandemic. Due to the surge in the number of infections in mid-March, the country was forced …;;https://scholar.google.com/scholar?q=related:zWJAo696INcJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;P Paul, K Banerjee;exploring the economic impact of covid-19 induced lockdown-a study with special reference to some selected industries in india;2020;The Management Accountant Journal;icmai-rnj.in;http://www.icmai-rnj.in/index.php/maj/article/view/154026;https://scholar.google.com/scholar?cites=16935597746507928054&as_sdt=2005&sciodt=2007&hl=en;110;15.12.2021 06:59;;;;;;;;;1;100;1;2;1;This paper deals with the economic impact of COVID-19 which shattered the lives and livelihoods of people throughout the world causing unimaginable and unexplainable plights …;;https://scholar.google.com/scholar?q=related:9tGC-2tUB-sJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;S Kumar, SK Sonkar, I Atam, H Gupta, ...;socio-economic impact of first 21 days nationwide lockdown-1 on the spread of sars-cov-2 in india in relation to health;2020;Journal of Family …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7652124/;https://scholar.google.com/scholar?cites=7653129048979518949&as_sdt=2005&sciodt=2007&hl=en;111;15.12.2021 06:59;HTML;;;;;;;;1;100;0;5;1;Abstract On March 11, 2020 World Health Organization (WHO) declared corona virus disease (COVID-19) to be a pandemic disease, which is caused by a novel coronavirus …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7652124/;https://scholar.google.com/scholar?q=related:5bWlcFJgNWoJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;T Arengo, T Fuller;the price of a virus lockdown economic free fallin california;2020;The New York Times;;;https://scholar.google.com/scholar?cites=17670820646003678382&as_sdt=2005&sciodt=2007&hl=en;179;15.12.2021 06:59;CITATION;;;;;;;;1;100;1;2;1;;;
1;World Economic Outlook;world economic outlook for april 2020 the great lockdown;2020;;International Monetary Fund;;https://scholar.google.com/scholar?cites=16257613013738402841&as_sdt=2005&sciodt=2007&hl=en;244;15.12.2021 06:59;CITATION;;;;;;;;1;100;1;1;1;;;
1;G Gopinath;the great lockdown worst economic downturn since the great depression international monetary fund blogs;2020;;;;https://scholar.google.com/scholar?cites=12007106031192643713&as_sdt=2005&sciodt=2007&hl=en;247;15.12.2021 06:59;CITATION;;;;;;;;1;100;1;1;1;;;
1;T Pope;government deserves credit for reducing the economic costs of coronavirus lockdown;2020;Institute for Government;;;https://scholar.google.com/scholar?cites=5682682452438061419&as_sdt=2005&sciodt=2007&hl=en;248;15.12.2021 06:59;CITATION;;;;;;;;1;100;1;1;1;;;
1;G Bora;for indian gaming startups covid-19 lockdown is a boon for business the economic times april 13 retrieved june 24 2020;2020;;;;https://scholar.google.com/scholar?cites=10016343645562322711&as_sdt=2005&sciodt=2007&hl=en;249;15.12.2021 06:59;CITATION;;;;;;;;1;100;1;1;1;;;
1;A Adams-Prassl, T Boneva, M Golin, C Rauh; of the coronavirus lockdown on mental health evidence from the us working papers 2020-030 human capital and economic opportunity working group;2020;;;;https://scholar.google.com/scholar?cites=12054935069486370311&as_sdt=2005&sciodt=2007&hl=en;250;15.12.2021 06:59;CITATION;;;;;;;;1;100;0;4;1;;;
1;B Sen, A Kar;economic impact of initial period of lockdown in kolkata and suburbs;;Statistical Journal of the IAOS;content.iospress.com;https://content.iospress.com/articles/statistical-journal-of-the-iaos/sji200776;https://scholar.google.com/scholar?cites=3640586492786512955&as_sdt=2005&sciodt=2007&hl=en;122;15.12.2021 06:59;;;;;;;;;1;0;1;2;;The present study provides a snapshot of the level of degradation of economic and living conditions of middle-class households of Kolkata and its neighbourhood during 'lockdown'. It …;;https://scholar.google.com/scholar?q=related:OxSgZCD2hTIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;RQ Grafton, J Parslow, T Kompas, K Glass, E Banks, ...;health and economic effects of covid-19 control in australia modelling and quantifying the payoffs of hard versus soft lockdown medrxiv 2020;;Google Scholar;;;https://scholar.google.com/scholar?cites=9914480973327898684&as_sdt=2005&sciodt=2007&hl=en;251;15.12.2021 06:59;CITATION;;;;;;;;1;0;0;6;;;;
1;M Coccia;different effects of lockdown on public health and economy of countries results from first wave of the covid-19 pandemic;2021;Journal of Economics Library;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3838587;https://scholar.google.com/scholar?cites=14302466556446511783&as_sdt=2005&sciodt=2007&hl=en;9;15.12.2021 06:41;;;;;;;;;1;100;1;1;1;This paper analyzes how longer and shorter period of national lockdown during the first wave of COVID-19 can affect public health and economy of nations. Results show that a) …;http://kspjournals.org/index.php/JEL/article/download/2183/2173;https://scholar.google.com/scholar?q=related:pxLmLI6RfMYJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;N St?pnicka, G Zimon, D Brzozowiec;the complementary currency zielony in poland and its importance for the development of local economy entities during the covid-19 pandemic lockdown;2021;Sustainability;mdpi.com;https://www.mdpi.com/2071-1050/13/16/9184;https://scholar.google.com/scholar?cites=10486438625914095065&as_sdt=2005&sciodt=2007&hl=en;17;15.12.2021 06:41;;;;;;;;;1;100;0;3;1;The article aims to present how the COVID-19 pandemic lockdown affects the functioning and circulation of complementary currencies in entities that have joined the complementary …;https://www.mdpi.com/2071-1050/13/16/9184/pdf;
1;H Baber, DT Rao;what is the price of lockdown the effects of social distancing on indian economy and business during covid-19 pandemic;2021;… Effects of Social Distancing on Indian Economy …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3791055;https://scholar.google.com/scholar?cites=7153553792397691834&as_sdt=2005&sciodt=2007&hl=en;28;15.12.2021 06:41;;;;;;;;;1;100;1;2;1;The decision of an immediate lockdown in India had put economic, social and religious activities to a grinding halt. The paper examines the impact of lockdown and social …;https://scindeks-clanci.ceon.rs/data/pdf/1450-863X/2021/1450-863X2101085B.pdf;https://scholar.google.com/scholar?q=related:ukuD5UWHRmMJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;R Lea;record household savings in 2020 ready to boost the economy when lockdown lifted;2021;;arbuthnotlatham.co.uk;https://www.arbuthnotlatham.co.uk/sites/default/files/documents/6th%20April%202021.pdf;https://scholar.google.com/scholar?cites=18045560852949436056&as_sdt=2005&sciodt=2007&hl=en;34;15.12.2021 06:41;PDF;;;;;;;;1;100;1;1;1;The ONS's revision to GDP for 2020 was very modest. They now estimate a fall of 9.8%(YOY), marginally less than the initial estimate of 9.9%, but still the largest fall on …;https://www.arbuthnotlatham.co.uk/sites/default/files/documents/6th%20April%202021.pdf;https://scholar.google.com/scholar?q=related:mAa_fPy1bvoJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;MA Ogenyi, TD Bodunde, A Saidu;effects of the covid-19 pandemic and its attendant lockdown policy on the economy of plateau state;2021;International Journal of …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3838594;https://scholar.google.com/scholar?cites=9628350916300370347&as_sdt=2005&sciodt=2007&hl=en;63;15.12.2021 06:41;;;;;;;;;1;100;0;3;1;The continuous decline in revenue base of the nation has remain a matter of serious concern among researchers and government, due to challenges arisen from the COVID-19 …;;https://scholar.google.com/scholar?q=related:q_HjKiXGnoUJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;C Jaffrelot;from slowdown to lockdown indias economy and the covid-19 shock;2020;;hal.archives-ouvertes.fr;https://hal.archives-ouvertes.fr/hal-02951309/;https://scholar.google.com/scholar?cites=14557951943937880960&as_sdt=2005&sciodt=2007&hl=en;25;15.12.2021 06:41;;;;;;;;;1;100;1;1;1;From slowdown to lockdown, India's economy and the COVID-19 shock … This measure, which according to Narendra Modi was intended to purge the economy of all dirty money, has …;https://hal.archives-ouvertes.fr/hal-02951309/document;https://scholar.google.com/scholar?q=related:gPOfYyk8CMoJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;T Das, P Guha;covid 19-induced lockdown 20 and looming crisis across sectors of economy evidence from the indian states;2020;Space and Culture, India;spaceandculture.in;https://spaceandculture.in/index.php/spaceandculture/article/view/885;https://scholar.google.com/scholar?cites=8955407839262784707&as_sdt=2005&sciodt=2007&hl=en;35;15.12.2021 06:41;;;;;;;;;1;100;1;2;1;Due to the coronavirus-induced lockdown, most economic activities have come to a standstill. It assumes that lockdown with social distancing measures may lower the spread of …;https://spaceandculture.in/index.php/spaceandculture/article/download/885/418;https://scholar.google.com/scholar?q=related:w7wBZvv_R3wJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;P Manasse, GA Minerva, R Patuelli, L Zirulia;how to lockdown an economy an input output analysis of the italian case;2020;;amsacta.unibo.it;http://amsacta.unibo.it/id/eprint/6479;https://scholar.google.com/scholar?cites=11482122008023536100&as_sdt=2005&sciodt=2007&hl=en;38;15.12.2021 06:41;;;;;;;;;1;100;0;4;1;This paper employs the most recent Input Output tables to discuss the Italian lockdown after the COVID-19 epidemics. We define “basic activities” and derive a ranking of industries …;http://amsacta.unibo.it/6479/1/WP1152.pdf;https://scholar.google.com/scholar?q=related:5BHwoyGxWJ8J:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;K Liuhto;the impact of the great lockdown on the future of the world economy and international business;2020;COVID-19 and International Business;taylorfrancis.com;https://www.taylorfrancis.com/chapters/edit/10.4324/9781003108924-7/impact-great-lockdown-future-world-economy-international-business-kari-liuhto;https://scholar.google.com/scholar?cites=5400325121577913099&as_sdt=2005&sciodt=2007&hl=en;40;15.12.2021 06:41;;10.4324/9781003108924-7;;;;;;;1;100;1;1;1;This chapter analyzes the impact of the coronavirus COVID-19 on the world economy and international business with special emphasis on its consequences for the European Union …;;https://scholar.google.com/scholar?q=related:CwtF_xXP8UoJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;S Hedaux;how to survive as a business amidst an unexpected lockdown of the economy;2020;LSE Business Review;eprints.lse.ac.uk;http://eprints.lse.ac.uk/104476/1/businessreview_2020_04_09_how_to_survive_as_a_business_amidst_an.pdf;https://scholar.google.com/scholar?cites=6086099268839153601&as_sdt=2005&sciodt=2007&hl=en;42;15.12.2021 06:41;PDF;;;;;;;;1;100;1;1;1;… How can businesses of all sizes build on the deep customer engagement they have created as we emerge from lockdown? … Businesses that thrive after lockdown ends will have refined …;http://eprints.lse.ac.uk/104476/1/businessreview_2020_04_09_how_to_survive_as_a_business_amidst_an.pdf;
1;G Pegu;covid-19 pandemic lockdown and indian economy;2020;International Journal of Management;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3739799;https://scholar.google.com/scholar?cites=12276721836105913349&as_sdt=2005&sciodt=2007&hl=en;57;15.12.2021 06:41;;;;;;;;;1;100;1;1;1;Purpose of the study: This study focuses on COVID-19 pandemic and its consequences on Indian economy due to lockdown. It also focuses on the major sectors affected by COVID-19 …;https://www.academia.edu/download/65213691/IJM_11_10_098.pdf;https://scholar.google.com/scholar?q=related:BdRfD3etX6oJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;HH Safiyo, AI Mohammed, MB Jakada, ...;an empirical analysis on covid-19 lockdown impact on nigerian economy;2020;Journal of …;jurnal.unsyiah.ac.id;http://www.jurnal.unsyiah.ac.id/JAROE/article/view/17751;https://scholar.google.com/scholar?cites=5879282645114324591&as_sdt=2005&sciodt=2007&hl=en;59;15.12.2021 06:41;HTML;;;;;;;;1;100;0;4;1;Objective–Objective of this study is to analyze the lockdown effect on economic activities in Nigeria as the lockdown response measure to COVID-19 pandemic claim to pose a serious …;http://www.jurnal.unsyiah.ac.id/JAROE/article/view/17751;https://scholar.google.com/scholar?q=related:b4YofGpol1EJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;R Jennings;indonesia goes soft on covid lockdown to relieve stressed economy;2020;;;;https://scholar.google.com/scholar?cites=18307899079972151484&as_sdt=2005&sciodt=2007&hl=en;128;15.12.2021 06:41;CITATION;;;;;;;;1;100;1;1;1;;;
1;M Vyas;longterm cost of lockdown centre for monitoring indian economy;2020;;;;https://scholar.google.com/scholar?cites=249804753652000434&as_sdt=2005&sciodt=2007&hl=en;129;15.12.2021 06:41;CITATION;;;;;;;;1;100;1;1;1;;;
1;N Dagia;perpetual silence kashmirs economy slumps under lockdown the diplomat 1–8;2020;;;;https://scholar.google.com/scholar?cites=11475009525612653210&as_sdt=2005&sciodt=2007&hl=en;130;15.12.2021 06:41;CITATION;;;;;;;;1;100;1;1;1;;;
1;H Farmer, M Gabriel;innovation after lockdown using innovation to build a more balanced resilient economy;2020;London: Nesta. Retrieved June;;;https://scholar.google.com/scholar?cites=9589804193397537618&as_sdt=2005&sciodt=2007&hl=en;135;15.12.2021 06:41;CITATION;;;;;;;;1;100;1;2;1;;;
0;BE Prentice, SJ Shurvell;the economic impact of an airport curfew looking at the night side of life;1998;;ageconsearch.umn.edu;https://ageconsearch.umn.edu/record/311935/files/agecon-trf-0523.pdf;;2;15.12.2021 07:17;PDF;;;;;;;;0;0;0;2;23;Part of the economic benefits that accrue to Winnipeg International Airport is a function of its 24-hour operating status. Winnipeg International (YWG) is the only airport operating between Calgary and Toronto, a distance of approximately 3,500 kilometers, that offers a …;https://ageconsearch.umn.edu/record/311935/files/agecon-trf-0523.pdf;https://scholar.google.com/scholar?q=related:-XOhrG-OA5QJ:scholar.google.com/&scioq=intitle:curfew+intitle:economic&hl=en&as_sdt=2007
0;Y Ding, D Ivanko, G Cao, H Brattebø, N Nord;analysis of electricity use and economic impacts for buildings with electric heating under lockdown conditions examples for educational buildings and ;2021;Sustainable Cities and …;Elsevier;https://www.sciencedirect.com/science/article/pii/S2210670721005291;;43;15.12.2021 06:59;HTML;;;;;;;;0;0;0;5;1;The COVID-19 pandemic has caused significant impacts on energy demand in Norway and many countries. It is important to improve the existing knowledge of building operation under …;https://www.sciencedirect.com/science/article/pii/S2210670721005291;
