Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
2;YT Chen, YF Yen, SH Yu, E Chia-Yu Su;a flexible lockdown by integrating public health and economic reactivation to response the crisis of covid-19 responses to comments by alvaro j idrovo on an ;2020;International journal of …;mdpi.com;https://www.mdpi.com/877606;https://scholar.google.com/scholar?cites=14279496721344748837&as_sdt=2005&sciodt=2007&hl=en;35;16.12.2021 01:42;;;;;;;;;2;200;1;4;1;We greatly appreciate Idrovo's comments on our research and wish to specifically respond to his comments. Idrovo indicates that rapid increases in the number of confirmed cases in the past few weeks were observed in Latin America, where some countries had …;https://www.mdpi.com/1660-4601/17/21/8068/htm;https://scholar.google.com/scholar?q=related:Jd0br5z2KsYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;R Fitriyah, S Melinda;to lockdown or to not lockdown economic and human life dilemma in covid-19 pandemic;2020;Agregat: Jurnal Ekonomi dan Bisnis;journal.uhamka.ac.id;https://journal.uhamka.ac.id/index.php/agregat/article/view/6210;https://scholar.google.com/scholar?cites=14349081019596831399&as_sdt=2005&sciodt=2007&hl=en;56;16.12.2021 01:42;;;;;;;;;2;200;1;2;1;Covid-19 pandemic has been a concern all over the world, including Indonesia. Various parties have been pressing government to do the total lockdown, as they see total lockdown is very crucial to save the citizens' lives. Indonesia Government firmly opposed this …;https://journal.uhamka.ac.id/index.php/agregat/article/download/6210/2148;https://scholar.google.com/scholar?q=related:p3peoiktIscJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;E Alvarez Fernando, A David, L Francesco;a simple planning problem for covid-19 lockdown national bureau of economic research;2020;;WP;;https://scholar.google.com/scholar?cites=3171625168466141728&as_sdt=2005&sciodt=2007&hl=en;109;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;3;1;;;https://scholar.google.com/scholar?q=related:IOIcZ0ngAywJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;FE Alvarez, D Argente, F Lippi;a simple planning problem for covid-19 lockdown national bureau of economic research working paper 26981;2020;;;;https://scholar.google.com/scholar?cites=14014651802521253990&as_sdt=2005&sciodt=2007&hl=en;110;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;3;1;;;https://scholar.google.com/scholar?q=related:ZjgRxI8LfsIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;? Principato, L Secondi, C Cicatiello, M Giovanni;caring more about food the unexpected positive effect of the covid-19 lockdown on household food management and waste socio-economic ;2020;Article;;;https://scholar.google.com/scholar?cites=5575526867960221093&as_sdt=2005&sciodt=2007&hl=en;112;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;4;1;;;
2;V Rawal, M Kumar, A Verma, J Pais;covid-19 lockdown impact on agriculture and the rural economy society for social and economic research working paper no s3/209;2020;;;;https://scholar.google.com/scholar?cites=314037193308088448&as_sdt=2005&sciodt=2007&hl=en;113;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;4;1;;;https://scholar.google.com/scholar?q=related:gKhj2SmvWwQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;A Ismail;russias economic outlook following the covid-19 coronavirus lockdown and the fall in oil prices;2020;May, Russia's Economic;;;https://scholar.google.com/scholar?cites=10896053517130626500&as_sdt=2005&sciodt=2007&hl=en;117;16.12.2021 01:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:xHU3rvGONpcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;R Subramanya;covid-19 total lockdown an economic and humanitarian disaster;2020;India Matters;;;https://scholar.google.com/scholar?cites=7089276570105367531&as_sdt=2005&sciodt=2007&hl=en;119;16.12.2021 01:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:60uh23orYmIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;CK Abraham, S Emmanuel;economic impact of covid-19 and lockdown on middle income agriculturists;2020;Purakala UGC Care Journal;;;https://scholar.google.com/scholar?cites=8609671722626590368&as_sdt=2005&sciodt=2007&hl=en;120;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;2;1;;;https://scholar.google.com/scholar?q=related:oCbi09Cye3cJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;O Karin, YM Bar-On, T Milo, I Katzir, A Mayo, ...;adaptive cyclic exit strategies from lockdown to suppress covid-19 and allow economic activity medrxiv;2020;;Cold Spring Harbor Laboratory …;;https://scholar.google.com/scholar?cites=15691297167792269866&as_sdt=2005&sciodt=2007&hl=en;121;16.12.2021 01:42;CITATION;;;;;;;;2;200;0;6;1;;;https://scholar.google.com/scholar?q=related:KupZV6OvwtkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;A Bhuiyan, N Sakib, AH Pakpour;gri ths md  mamun ma 2020 covid-19-related suicides in bangladesh due to lockdown and economic factors case study evidence from media ;;International Journal of Mental Health and Addiction …;;;https://scholar.google.com/scholar?cites=15962561676634707686&as_sdt=2005&sciodt=2007&hl=en;118;16.12.2021 01:42;CITATION;;;;;;;;2;0;1;3;;;;https://scholar.google.com/scholar?q=related:5lYTiUVpht0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;O Karin, YM Bar-On, T Milo, I Katzir, A Mayo, Y Korem;cyclic exit strategies from lockdown to supress covid-19 and allow economic activity medrxiv 2020;;;;;https://scholar.google.com/scholar?cites=17261371203690785474&as_sdt=2005&sciodt=2007&hl=en;122;16.12.2021 01:42;CITATION;;;;;;;;2;0;0;6;;;;https://scholar.google.com/scholar?q=related:wmoltKe1jO8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
2;MA Malek, T Sonobe, HT Truong;changes in the rural economy in bangladesh under covid-19 lockdown measures evidence from a phone survey of mahbub hossain sample households;2021;;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3912353;https://scholar.google.com/scholar?cites=4438589176686265873&as_sdt=2005&sciodt=2007&hl=en;15;16.12.2021 01:40;;;;;;;;;2;200;1;3;1;We offer a comprehensive picture of the rural economy in Bangladesh during the first three months of the lockdown period in comparison with the pre-COVID-19 situation. Using a nationally representative sample (of 2,312 rural households from 62 villages in 56 districts) …;https://www.adb.org/sites/default/files/publication/689246/adbi-wp1235.pdf;https://scholar.google.com/scholar?q=related:EUZH7FYJmT0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;H Ahamed, KT Hasan, MT Islam, ...;lockdown policy dilemma covid-19 pandemic versus economy and mental health;2020;Journal of Biomedical …;jbiomedanalytics.org;https://jbiomedanalytics.org/index.php/biomed/article/view/60;https://scholar.google.com/scholar?cites=2908132243883526315&as_sdt=2005&sciodt=2007&hl=en;12;16.12.2021 01:40;;;;;;;;;2;200;1;4;1;Lockdown is considered to be the best of policies around the world to fight the deadly virus of COVID-19 which decimated hundreds of people in the last six months. However, this is not a cost-free measure. Billions of dollars worth of economic activities halted hinging upon …;https://jbiomedanalytics.org/index.php/biomed/article/download/60/29;https://scholar.google.com/scholar?q=related:q4iJLN7CWygJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;KK Mandal, S Alam, A Ranjan, ...;a review of indias response to covid-19 outbreak and the impact of lockdown on the indian economy;2020;Journal of Critical …;Innovare Academics Sciences;;https://scholar.google.com/scholar?cites=8533216595165146793&as_sdt=2005&sciodt=2007&hl=en;28;16.12.2021 01:40;CITATION;;;;;;;;2;200;1;4;1;;https://www.researchgate.net/profile/Kajal-Mandal/publication/342480577_A_Review_of_India's_Response_to_COVID-19_Outbreak_and_the_Impact_of_Lockdown_on_the_Indian_Economy/links/5f03e955299bf1881607d101/A-Review-of-Indias-Response-to-COVID-19-Outbreak-and-the-Impact-of-Lockdown-on-the-Indian-Economy.pdf;https://scholar.google.com/scholar?q=related:qW5JSkgTbHYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
2;T Kanitkar;the covid-19 lockdown in india impacts on the economy and the power sector glob transitions 2 150–156 2020;2020;;;;https://scholar.google.com/scholar?cites=3486879035194734567&as_sdt=2005&sciodt=2007&hl=en;63;16.12.2021 01:40;CITATION;;;;;;;;2;200;2;1;1;;;
2;VK Rawal;m verma a and pais j2020 covid–19 lockdown impact on agriculture and rural economy;;Society for Social and Economic Research;;;https://scholar.google.com/scholar?cites=3720857293353755547&as_sdt=2005&sciodt=2007&hl=en;64;16.12.2021 01:40;CITATION;;;;;;;;2;0;2;1;;;;
1;M Hüther, H Bardt;an economic policy exit strategy from the corona lockdown;2020;Wirtschaftsdienst (Hamburg, Germany: 1949);europepmc.org;https://europepmc.org/article/med/32336804;https://scholar.google.com/scholar?cites=5535995879883323702&as_sdt=2005&sciodt=2007&hl=en;1;16.12.2021 02:09;;;;;;;;;1;100;1;2;1;The fight against the coronavirus pandemic has led to an insulation of social and economic life and will have considerable economic consequences. Important areas of the industry and service sectors were partially or completely shutdown. A resumption of activity should …;https://scholar.google.com/scholar?output=instlink&q=info:Nrl4-uvO00wJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=9699343358451843702&oi=lle;https://scholar.google.com/scholar?q=related:Nrl4-uvO00wJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;JC Kanmony;health and economic impacts of corona and corona-related lockdown on india;2020;International Journal of Clinical and Experimental …;hillpublisher.com;http://www.hillpublisher.com/UpFile/202007/20200714151652.pdf;https://scholar.google.com/scholar?cites=1298998249759211271&as_sdt=2005&sciodt=2007&hl=en;2;16.12.2021 02:09;PDF;;;;;;;;1;100;1;1;1;Occurrence of pandemics is not new to the world. In the world, four pandemics have occurred recently. They are: Spanish flu (1918), Asian flu (1957), Hong Kong flu (1968), and Swine flu (2009). The origin of three of the four pandemics, apart from the “Black Death” that …;http://www.hillpublisher.com/UpFile/202007/20200714151652.pdf;https://scholar.google.com/scholar?q=related:B3_AmAb4BhIJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;E Torre, GL Colombo, S Di Matteo, ...;economic impact of covid-19 lockdown on italian nhs focus on diabetes mellitus;2021;ClinicoEconomics …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8213950/;https://scholar.google.com/scholar?cites=15840504126394852134&as_sdt=2005&sciodt=2007&hl=en;36;16.12.2021 01:42;HTML;;;;;;;;1;100;0;4;1;Background In Italy, the adoption of a total lockdown has generated almost total suspension of outpatient visits except for emergencies. Even after lockdown, the pandemic fear created additional barriers to access the health services. The aim of our study is to evaluate the …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8213950/;https://scholar.google.com/scholar?q=related:JuPfjJPG1NsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;D Kovács, H Kamill;lockdown effect as anti-covid-19 measure on atmospheric pollutants revealing economic contributions in medium-sized cities 10 urban areas of grand est ;2021;Sustainable Cities and Society;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1309387;https://scholar.google.com/scholar?cites=16597287453956442700&as_sdt=2005&sciodt=2007&hl=en;46;16.12.2021 01:42;;;;;;;;;1;100;1;2;1;This study investigates with Sentinel-5P data the magnitude of the change in the concentration of air pollutants (NO2, HCHO, SO2, O3, CO, and aerosol index) in the air of ten cities and urban areas of the French region of Grand Est as a result of the first lockdown …;;
1;SS Bhattacharyya, PV Mandke;  adoption and experience of telemedicine technology services perspectives during coronavirus covid-19 pandemic crisis and associated economic lockdown in ;2021;Journal of Science and Technology …;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/JSTPM-10-2020-0146/full/html;https://scholar.google.com/scholar?cites=12532877340371627431&as_sdt=2005&sciodt=2007&hl=en;54;16.12.2021 01:42;;10.1108/JSTPM-10-2020-0146;;;;;;;1;100;1;2;1;Purpose The purpose of this paper is to study the phenomenon of abrupt shift by both doctors and patients to telemedicine during the coronavirus (COVID-19) pandemic and associated economic lockdown in India. The study explored various drivers of telemedicine …;;https://scholar.google.com/scholar?q=related:p61k_om57a0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;S Robinson, S Levy, V Hernandez, R Davies, ...;modelling the economic impact of the covid-19 pandemic and lockdown policies a structural simulation model applied to four countries;2021;;gtap.agecon.purdue.edu;https://www.gtap.agecon.purdue.edu/resources/res_display.asp?RecordID=6228;https://scholar.google.com/scholar?cites=18366897273886438035&as_sdt=2005&sciodt=2007&hl=en;82;16.12.2021 01:42;;;;;;;;;1;100;0;5;1;This paper considers different approaches to modelling the economic impact of the Covid-19 pandemic/lockdown shocks. We review different modelling strategies and argue that, given the nature of the bottom-up recession caused by the pandemic/lockdowns, simulation …;;
1;M Coccia;national lockdown to cope with covid-19 pandemic effects contradictory on public health and negative on economic system;2020;;researchsquare.com;https://www.researchsquare.com/article/rs-115665/latest.pdf;https://scholar.google.com/scholar?cites=17820224384096688762&as_sdt=2005&sciodt=2007&hl=en;33;16.12.2021 01:42;PDF;;;;;;;;1;100;1;1;1;One of the policy responses to cope with effects of COVID-19 pandemic in society is the national lockdown applied by many countries worldwide. Literature lacks of studies that show whether the effects of this public policy on public health, environment and …;https://www.researchsquare.com/article/rs-115665/latest.pdf;https://scholar.google.com/scholar?q=related:elrWZ6knTvcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;JM Claverie;a scenario to safely ease the covid-19 lockdown while allowing economic recovery;2020;Virologie;igs.cnrs-mrs.fr;https://www.igs.cnrs-mrs.fr/wp-content/uploads/2020/09/vir-316971-45454-a_scenario_English-1.pdf;https://scholar.google.com/scholar?cites=1820705420064006407&as_sdt=2005&sciodt=2007&hl=en;49;16.12.2021 01:42;PDF;;;;;;;;1;100;1;1;1;If they work as expected, the strict containment measures enforced to stop the French Covid-19 epidemic will leave a large proportion of the population “naive” about the SARS-CoV-2 virus. In these conditions, how can we prevent the epidemic from rebounding, at a time when …;https://www.igs.cnrs-mrs.fr/wp-content/uploads/2020/09/vir-316971-45454-a_scenario_English-1.pdf;https://scholar.google.com/scholar?q=related:ByGL2-5xRBkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;R Pongou, G Tchuente, JB Tondji;an economic model of health-vs-wealth prioritization during covid-19 optimal lockdown network centrality and segregation;2020;Network Centrality, and …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3695363;https://scholar.google.com/scholar?cites=15497434510135495247&as_sdt=2005&sciodt=2007&hl=en;51;16.12.2021 01:42;;;;;;;;;1;100;0;3;1;We address the problem of finding the optimal lockdown and reopening policy during a pandemic like COVID-19, for a social planner who prioritizes health over short-term wealth accumulation. Agents are connected through a fuzzy network of contacts, and the planner's …;https://scholarworks.utrgv.edu/cgi/viewcontent.cgi?article=1106&context=ef_fac;https://scholar.google.com/scholar?q=related:T4qB-pPyEdcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;P Paul, K Banerjee;exploring the economic impact of covid-19 induced lockdown-a study with special reference to some selected industries in india;2020;The Management Accountant Journal;icmai-rnj.in;http://www.icmai-rnj.in/index.php/maj/article/view/154026;https://scholar.google.com/scholar?cites=16935597746507928054&as_sdt=2005&sciodt=2007&hl=en;59;16.12.2021 01:42;;;;;;;;;1;100;1;2;1;This paper deals with the economic impact of COVID-19 which shattered the lives and livelihoods of people throughout the world causing unimaginable and unexplainable plights and miseries to the humankind specially the millions of people of lower-income group and …;;https://scholar.google.com/scholar?q=related:9tGC-2tUB-sJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;D De Mel, A Kapilan;facing a second wave of covid-19 in sri lanka economic cost of a lockdown strategy;2020;;archive.veriteresearch.org;https://archive.veriteresearch.org/xmlui/handle/123456789/3147;https://scholar.google.com/scholar?cites=15501524812186018509&as_sdt=2005&sciodt=2007&hl=en;61;16.12.2021 01:42;;;;;;;;;1;100;1;2;1;As of August 2020, Sri Lanka is currently in the post-lockdown stage of the COVID-19 pandemic. Due to the surge in the number of infections in mid-March, the country was forced into a complete lockdown with all-day curfews-imposed island wide. The lockdown was in …;;https://scholar.google.com/scholar?q=related:zWJAo696INcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
1;G Bora;for indian gaming startups covid-19 lockdown is a boon for business the economic times april 13 retrieved june 24 2020;2020;;;;https://scholar.google.com/scholar?cites=10016343645562322711&as_sdt=2005&sciodt=2007&hl=en;123;16.12.2021 01:42;CITATION;;;;;;;;1;100;1;1;1;;;
1;RQ Grafton, J Parslow, T Kompas, K Glass, E Banks, ...;health and economic effects of covid-19 control in australia modelling and quantifying the payoffs of hard versus soft lockdown medrxiv 2020;;Google Scholar;;;https://scholar.google.com/scholar?cites=9914480973327898684&as_sdt=2005&sciodt=2007&hl=en;124;16.12.2021 01:42;CITATION;;;;;;;;1;0;0;6;;;;
1;N St?pnicka, G Zimon, D Brzozowiec;the complementary currency zielony in poland and its importance for the development of local economy entities during the covid-19 pandemic lockdown;2021;Sustainability;mdpi.com;https://www.mdpi.com/2071-1050/13/16/9184;https://scholar.google.com/scholar?cites=10486438625914095065&as_sdt=2005&sciodt=2007&hl=en;8;16.12.2021 01:40;;;;;;;;;1;100;0;3;1;The article aims to present how the COVID-19 pandemic lockdown affects the functioning and circulation of complementary currencies in entities that have joined the complementary currency system with a special focus on the complementary currency Zielony (PLZ) in …;https://www.mdpi.com/2071-1050/13/16/9184/pdf;
1;M Coccia;different effects of lockdown on public health and economy of countries results from first wave of the covid-19 pandemic;2021;Journal of Economics Library;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3838587;https://scholar.google.com/scholar?cites=14302466556446511783&as_sdt=2005&sciodt=2007&hl=en;9;16.12.2021 01:40;;;;;;;;;1;100;1;1;1;This paper analyzes how longer and shorter period of national lockdown during the first wave of COVID-19 can affect public health and economy of nations. Results show that a) countries with shorter period of lockdown (about 15 days) have a variation of confirmed …;http://kspjournals.org/index.php/JEL/article/download/2183/2173;https://scholar.google.com/scholar?q=related:pxLmLI6RfMYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;H Baber, DT Rao;what is the price of lockdown the effects of social distancing on indian economy and business during covid-19 pandemic;2021;… Economy and Business During COVID-19 …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3791055;https://scholar.google.com/scholar?cites=7153553792397691834&as_sdt=2005&sciodt=2007&hl=en;24;16.12.2021 01:40;;;;;;;;;1;100;1;2;1;The decision of an immediate lockdown in India had put economic, social and religious activities to a grinding halt. The paper examines the impact of lockdown and social distancing policies on economic activities in India using a multivariate econometric model of …;https://scindeks-clanci.ceon.rs/data/pdf/1450-863X/2021/1450-863X2101085B.pdf;https://scholar.google.com/scholar?q=related:ukuD5UWHRmMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;MA Ogenyi, TD Bodunde, A Saidu;effects of the covid-19 pandemic and its attendant lockdown policy on the economy of plateau state;2021;International Journal of …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3838594;https://scholar.google.com/scholar?cites=9628350916300370347&as_sdt=2005&sciodt=2007&hl=en;33;16.12.2021 01:40;;;;;;;;;1;100;0;3;1;The continuous decline in revenue base of the nation has remain a matter of serious concern among researchers and government, due to challenges arisen from the COVID-19 pandemic. In the light of this, the study was set out to empirically examine the effects of …;;https://scholar.google.com/scholar?q=related:q_HjKiXGnoUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;T Das, P Guha;covid 19-induced lockdown 20 and looming crisis across sectors of economy evidence from the indian states;2020;Space and Culture, India;spaceandculture.in;https://spaceandculture.in/index.php/spaceandculture/article/view/885;https://scholar.google.com/scholar?cites=8955407839262784707&as_sdt=2005&sciodt=2007&hl=en;20;16.12.2021 01:40;;;;;;;;;1;100;1;2;1;Due to the coronavirus-induced lockdown, most economic activities have come to a standstill. It assumes that lockdown with social distancing measures may lower the spread of infected cases, as it will be over-optimistic to expect the complete burnout of the virus. The …;https://spaceandculture.in/index.php/spaceandculture/article/download/885/418;https://scholar.google.com/scholar?q=related:w7wBZvv_R3wJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;G Pegu;covid-19 pandemic lockdown and indian economy;2020;International Journal of Management;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3739799;https://scholar.google.com/scholar?cites=12276721836105913349&as_sdt=2005&sciodt=2007&hl=en;22;16.12.2021 01:40;;;;;;;;;1;100;1;1;1;Purpose of the study: This study focuses on COVID-19 pandemic and its consequences on Indian economy due to lockdown. It also focuses on the major sectors affected by COVID-19. Methodology: A comprehensive survey is conducted by reading the research articles, online …;https://www.academia.edu/download/65213691/IJM_11_10_098.pdf;https://scholar.google.com/scholar?q=related:BdRfD3etX6oJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;C Jaffrelot;from slowdown to lockdown indias economy and the covid-19 shock;2020;;hal.archives-ouvertes.fr;https://hal.archives-ouvertes.fr/hal-02951309/;https://scholar.google.com/scholar?cites=14557951943937880960&as_sdt=2005&sciodt=2007&hl=en;23;16.12.2021 01:40;;;;;;;;;1;100;1;1;1;From slowdown to lockdown, India's economy and the COVID-19 shock … For many Indian economists, the pre-COVID-19 slowdown was not due to cyclical factors only. For them, it did not result from external shocks (especially because India’s integration to the global …;https://hal.archives-ouvertes.fr/hal-02951309/document;https://scholar.google.com/scholar?q=related:gPOfYyk8CMoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
1;HH Safiyo, AI Mohammed, MB Jakada, ...;an empirical analysis on covid-19 lockdown impact on nigerian economy;2020;Journal of …;jurnal.unsyiah.ac.id;http://www.jurnal.unsyiah.ac.id/JAROE/article/view/17751;https://scholar.google.com/scholar?cites=5879282645114324591&as_sdt=2005&sciodt=2007&hl=en;27;16.12.2021 01:40;HTML;;;;;;;;1;100;0;4;1;Objective–Objective of this study is to analyze the lockdown effect on economic activities in Nigeria as the lockdown response measure to COVID-19 pandemic claim to pose a serious and potentially long term socio-economic threat to individuals, households, businesses as …;http://www.jurnal.unsyiah.ac.id/JAROE/article/view/17751;https://scholar.google.com/scholar?q=related:b4YofGpol1EJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;Y Wang, R Wu, L Lang, Y Yuan, CG Liu, SSH Ho, ...;differential health and economic impacts from the covid-19 lockdown between the developed and developing countries perspective on air pollution;2021;Environmental …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0269749121021266;;25;16.12.2021 01:42;;;;;;;;;0;0;0;7;1;It is enlightening to determine the discrepancies and potential reasons for the degree of impact from the COVID-19 control measures on air quality as well as the associated health and economic impacts. Analysis of air quality, socio-economic factors, and meteorological …;https://europepmc.org/articles/pmc8601204/bin/mmc1.docx;
0;H Zhang, P Li, Z Zhang, W Li, J Chen, X Song, ...;epidemic versus economic performances of the covid-19 lockdown in japan a mobility data analysis;2021;Cities;Elsevier;https://www.sciencedirect.com/science/article/pii/S0264275121004017;;28;16.12.2021 01:42;;;;;;;;;0;0;0;7;1;Lockdown measures have been a “panacea” for pandemic control but also a violent “poison” for economies. Lockdown policies strongly restrict human mobility but mobility reduce does harm to economics. Governments meet a thorny problem in balancing the pros and cons of …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8531026/;
0;X Ke, C Hsiao;economic impact of the most drastic lockdown during covid?19 pandemicthe experience of hubei china;2021;Journal of Applied Econometrics;Wiley Online Library;https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.2871;;31;16.12.2021 01:42;;10.1002/jae.2871;;;;;;;0;0;0;2;1;This paper uses a panel data approach to assess the evolution of economic consequences of the drastic lockdown policy in the epicenter of COVID?19—the Hubei Province of China during worldwide curbs on economic activity. We find that the drastic 76?day COVID?19 …;;
0;K Beringui, EPS Justo, A De Falco, ...;assessment of air quality changes during covid-19 partial lockdown in a brazilian metropolis from lockdown to economic opening of rio de janeiro brazil;2021;Air Quality, Atmosphere …;Springer;https://link.springer.com/article/10.1007/s11869-021-01127-2;;39;16.12.2021 01:42;HTML;10.1007/s11869-021-01127-2;;;;;;;0;0;0;4;1;During the COVID-19 pandemic, restrictive measures are taken by several cities around the world, as well as Rio de Janeiro, reducing routine activities in large urban centers and primary pollutant emissions. This study aims to assess air quality during this partial …;https://link.springer.com/article/10.1007/s11869-021-01127-2;
0;UO Salisu, AA Akanmu, SM Sanni, ...;covid-19-related socio-economic impacts and palliative care deliveries during lockdown in nigeria a case study;2021;… Journal of Logistics …;Taylor & Francis;https://www.tandfonline.com/doi/abs/10.1080/13675567.2021.1939665;;42;16.12.2021 01:42;;10.1080/13675567.2021.1939665;;;;;;;0;0;0;4;1;The response to the COVID-19 pandemic has had devastating socio-economic consequences for millions of people, households and communities worldwide. Towards containing the spread of the pandemic, lockdown measures were imposed by various …;;https://scholar.google.com/scholar?q=related:Jo2zdG2611QJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;R Plat, M Vasile, C Quantin, C Arquizan, ...;the effects of the covid-19 lockdown and socio-economic factors on stroke hospitalizations in france;2021;European Journal of …;academic.oup.com;https://academic.oup.com/eurpub/article-abstract/31/Supplement_3/ckab164.842/6405377;;52;16.12.2021 01:42;;;;;;;;;0;0;0;5;1;Background Worldwide, the COVID-19 pandemic has been associated with a drop in overall stroke hospitalizations. Additionally, there is a well-known association between stroke and socioeconomic status. This study aims to assess the COVID-19 effect on stroke admissions …;;
